Customer_ID,Policy_ID,Customer_Name,Age,City,Policy_Type,Policy_Start_Date,Policy_Status,Annual_Premium,Sum_Assured,Claim_Status,Claim_Amount,Deductible,Sales_Channel,Payment_Mode,Claim_Ratio,Premium_Band,Age_Group
CUST101175,POL201175,Arun Kumar,31.0,Chennai,Home,2021-01-21,Lapsed,27980.08,2085895.88,Approved,243175.55,8904.65,Online,Debit Card,8.691024114298457,High,26-35
CUST103594,POL203594,Arun Kumar,38.0,Kolkata,Annuity,2023-04-17,Cancelled,22457.64,865776.67,Denied,259735.18,4015.43,Agent,Auto Debit,11.565559871829809,Medium,36-45
CUST104132,POL204132,Vijay Nair,59.0,Kolkata,Life,2025-10-02,Expired,48601.34,1958726.92,Under Review,175750.72,6167.2,Online,UPI,3.6161702537419753,High,56-65
CUST109190,POL209190,Karthik Reddy,46.0,Bangalore,Health,2025-12-22,Expired,64700.9,799525.5,Pending,258243.67,1938.36,Online,Debit Card,3.991345869995626,Very High,46-55
CUST109893,POL209893,Karthik Reddy,68.0,Pune,Home,2021-03-05,Expired,9597.51,955942.52,No Claim,0.0,8526.92,Broker,Cash,0.0,Low,65+
CUST103018,POL203018,Anjali Iyer,32.0,Pune,Travel,2024-07-24,Expired,41423.11,239807.03,Under Review,338677.71,3551.77,Online,Cash,8.176057036760398,High,26-35
CUST105112,POL205112,Suresh Verma,46.0,Kolkata,Auto,2024-03-21,Cancelled,55618.75,187530.04,Approved,153896.76,952.45,Partner,Cash,2.76699422407012,Very High,46-55
CUST109403,POL209403,Sneha Singh,20.0,Delhi,Annuity,2023-04-07,Cancelled,16346.79,2287434.46,No Claim,0.0,4004.4,Broker,Credit Card,0.0,Medium,18-25
CUST109021,POL209021,Arun Kumar,23.0,Jaipur,Life,2024-04-02,Expired,38982.2,414982.19,Approved,0.0,998.95,Agent,Credit Card,0.0,High,18-25
CUST104457,POL204457,Priya Sharma,28.0,Coimbatore,Annuity,2022-09-30,Active,26879.98,507885.9,Approved,82770.91,3465.01,Branch,UPI,3.07927721672412,High,26-35
CUST108463,POL208463,Rahul Patel,54.0,Pune,Annuity,2023-08-18,Cancelled,36469.11,1767218.6,Under Review,303785.69,734.32,Agent,Bank Transfer,8.329945260523221,High,46-55
CUST101720,POL201720,Karthik Reddy,21.0,Kolkata,Travel,2024-05-15,Expired,99222.8,536213.44,Pending,166743.78,9193.4,Branch,Debit Card,1.6804986353942843,Very High,18-25
CUST101020,POL201020,Meena Rao,62.0,Pune,Home,2024-09-04,Expired,47440.95,2304453.6,Pending,319415.29,5433.43,Partner,Credit Card,6.732902481927533,High,56-65
CUST103615,POL203615,Priya Sharma,31.0,Delhi,Annuity,2022-04-01,Active,75142.8,187821.91,Approved,343102.6,2757.23,Branch,Bank Transfer,4.566007654758672,Very High,26-35
CUST100430,POL200430,Arun Kumar,56.0,Kolkata,Term Life,2022-03-14,Cancelled,70352.41,1829691.08,Approved,81486.82,547.45,Partner,Auto Debit,1.158266220020039,Very High,56-65
CUST105729,POL205729,Arun Kumar,48.0,Chennai,Health,2025-07-06,Cancelled,35290.86,1406727.56,No Claim,0.0,6736.38,Online,Credit Card,0.0,High,46-55
CUST107272,POL207272,Sneha Singh,54.0,Kolkata,Home,2022-11-19,Cancelled,43268.84,131983.04,No Claim,0.0,3101.53,Agent,UPI,0.0,High,46-55
CUST100871,POL200871,Anjali Iyer,35.0,Bangalore,Annuity,2022-09-24,Lapsed,60224.47,754392.93,Under Review,263858.45,6462.68,Broker,Debit Card,4.381249847445731,Very High,26-35
CUST107985,POL207985,Vijay Nair,60.0,Mumbai,Annuity,2025-09-12,Expired,44850.04,2014305.92,Under Review,55728.72,2966.64,Branch,UPI,1.2425567513429197,High,56-65
CUST107141,POL207141,Arun Kumar,71.0,Ahmedabad,Home,2022-09-12,Cancelled,8996.61,2287428.75,Denied,204521.32,5009.44,Agent,Auto Debit,22.733153932425655,Low,65+
CUST103530,POL203530,Sneha Singh,52.0,Chennai,Annuity,2022-06-07,Lapsed,55464.61,663777.13,Denied,102461.8,2074.13,Partner,Bank Transfer,1.8473365268411697,Very High,46-55
CUST107897,POL207897,Divya Gupta,45.0,Pune,Term Life,2023-12-18,Active,9497.52,389118.42,Under Review,267685.82,8973.17,Online,Debit Card,28.184812456304385,Low,36-45
CUST105099,POL205099,Arun Kumar,63.0,Delhi,Term Life,2024-08-10,Expired,48644.68,1029680.05,Denied,335907.55,7682.18,Partner,UPI,6.905329627001349,High,56-65
CUST109408,POL209408,Priya Sharma,72.0,Mumbai,Life,2024-04-02,Expired,92988.38,464939.17,Denied,221977.8,9820.51,Broker,UPI,2.38715633071573,Very High,65+
CUST103137,POL203137,Suresh Verma,52.0,Chennai,Travel,2025-06-13,Expired,83053.84,1768349.33,Denied,136822.3,4653.83,Online,Credit Card,1.647392823739396,Very High,46-55
CUST107149,POL207149,Vijay Nair,48.0,Jaipur,Home,2023-02-03,Cancelled,84267.97,1905754.92,Under Review,262542.4,7150.83,Online,Cash,3.1155657363052653,Very High,46-55
CUST102042,POL202042,Priya Sharma,58.0,Hyderabad,Annuity,2021-03-07,Active,84504.06,2384745.22,Approved,199974.83,5416.74,Broker,Credit Card,2.366452333769525,Very High,56-65
CUST107994,POL207994,Sneha Singh,71.0,Ahmedabad,Travel,2024-04-24,Lapsed,57140.08,1679831.5,Denied,146036.37,2458.16,Agent,Debit Card,2.555760684969289,Very High,65+
CUST108069,POL208069,Meena Rao,61.0,Coimbatore,Term Life,2024-09-12,Active,61676.1,1441475.18,Approved,281425.62,5073.98,Agent,Debit Card,4.56296069303993,Very High,56-65
CUST107315,POL207315,Vijay Nair,25.0,Coimbatore,Home,2025-08-21,Expired,70646.47,1321865.18,Denied,34307.52,1873.82,Branch,Debit Card,0.4856225654303746,Very High,18-25
CUST109098,POL209098,Anjali Iyer,71.0,Ahmedabad,Annuity,2021-11-28,Active,64915.8,560497.88,Under Review,12146.37,6479.68,Broker,UPI,0.1871096096789995,Very High,65+
CUST107950,POL207950,Rahul Patel,48.0,Chennai,Home,2021-02-23,Cancelled,49499.31,103953.8,No Claim,0.0,4154.42,Agent,UPI,0.0,High,46-55
CUST107943,POL207943,Meena Rao,24.0,Delhi,Health,2025-09-25,Lapsed,27898.47,599046.03,Under Review,87700.95,1924.01,Agent,UPI,3.1435756154369754,High,18-25
CUST102403,POL202403,Priya Sharma,70.0,Mumbai,Annuity,2025-08-14,Lapsed,69761.39,1227235.66,Denied,362282.93,5153.61,Broker,Auto Debit,5.193172469757268,Very High,65+
CUST100184,POL200184,Anjali Iyer,35.0,Jaipur,Health,2023-11-09,Cancelled,59180.2,2258622.03,Denied,376063.25,7936.34,Broker,Credit Card,6.354545101233183,Very High,26-35
CUST106400,POL206400,Karthik Reddy,36.0,Hyderabad,Home,2025-06-26,Active,52408.57,1806100.14,Under Review,21033.9,3078.87,Online,Bank Transfer,0.4013446655766414,Very High,36-45
CUST102128,POL202128,Meena Rao,19.0,Bangalore,Life,2023-07-04,Expired,45752.74,1457036.69,Pending,319477.05,2794.36,Agent,Auto Debit,6.982686719964749,High,18-25
CUST103668,POL203668,Arun Kumar,50.0,Hyderabad,Annuity,2023-09-24,Cancelled,47505.14,1353553.68,Approved,249905.78,1564.15,Online,UPI,5.260605062946873,High,46-55
CUST104955,POL204955,Rahul Patel,51.0,Delhi,Travel,2022-07-14,Expired,32932.06,1718033.42,No Claim,0.0,5019.53,Online,UPI,0.0,High,46-55
CUST103059,POL203059,Priya Sharma,38.0,Delhi,Annuity,2021-09-11,Active,10491.99,555946.99,Denied,323853.66,2415.62,Online,Auto Debit,30.86675263701166,Medium,36-45
CUST105385,POL205385,Karthik Reddy,62.0,Mumbai,Travel,2024-01-17,Lapsed,38465.34,2302450.62,No Claim,0.0,1151.52,Branch,UPI,0.0,High,56-65
CUST106823,POL206823,Suresh Verma,31.0,Coimbatore,Term Life,2023-04-04,Expired,25608.9,1856732.44,Denied,324941.83,1137.73,Branch,Auto Debit,12.688628953215485,High,26-35
CUST109675,POL209675,Divya Gupta,75.0,Chennai,Annuity,2021-02-22,Active,50881.94,1627302.81,Pending,368249.66,8835.1,Agent,Credit Card,7.237335290281777,Very High,65+
CUST100671,POL200671,Priya Sharma,53.0,Delhi,Home,2025-05-28,Expired,45200.61,1529146.38,Under Review,118521.45,2487.93,Broker,UPI,2.622120586425714,High,46-55
CUST109559,POL209559,Vijay Nair,54.0,Ahmedabad,Term Life,2021-11-29,Expired,37040.13,554980.04,Under Review,361262.96,9584.43,Agent,Debit Card,9.753285423134315,High,46-55
CUST105172,POL205172,Anjali Iyer,40.0,Kolkata,Home,2022-06-25,Lapsed,23262.44,2406846.39,Approved,68534.47,3431.44,Partner,Debit Card,2.9461427949948504,Medium,36-45
CUST106370,POL206370,Meena Rao,20.0,Chennai,Annuity,2025-07-07,Active,75407.91,624978.33,No Claim,0.0,3349.28,Partner,Bank Transfer,0.0,Very High,18-25
CUST107660,POL207660,Meena Rao,33.0,Chennai,Auto,2021-10-23,Cancelled,95220.75,1517216.36,Under Review,320370.94,5201.93,Branch,Bank Transfer,3.364507630952287,Very High,26-35
CUST107733,POL207733,Arun Kumar,42.0,Kolkata,Annuity,2021-02-27,Cancelled,93809.41,2338254.11,No Claim,0.0,3038.96,Branch,Debit Card,0.0,Very High,36-45
CUST107233,POL207233,Meena Rao,58.0,Kolkata,Travel,2025-07-29,Active,97276.98,976528.92,No Claim,0.0,2943.86,Agent,Credit Card,0.0,Very High,56-65
CUST108282,POL208282,Priya Sharma,66.0,Kolkata,Health,2021-03-01,Cancelled,39324.17,1477995.63,Denied,290820.24,2923.52,Broker,Debit Card,7.395457806229604,High,65+
CUST107060,POL207060,Karthik Reddy,49.0,Delhi,Travel,2022-01-18,Expired,88442.52,796738.77,Approved,266057.38,5167.41,Partner,UPI,3.0082519132200214,Very High,46-55
CUST109975,POL209975,Sneha Singh,22.0,Hyderabad,Health,2022-12-21,Lapsed,42387.07,2207768.46,Pending,310237.1,5088.59,Online,Debit Card,7.319144729748953,High,18-25
CUST107633,POL207633,Suresh Verma,60.0,Jaipur,Home,2024-12-16,Cancelled,14313.09,1679464.97,Denied,199931.545,3963.65,Online,UPI,13.968440427608574,Medium,56-65
CUST102554,POL202554,Divya Gupta,74.0,Bangalore,Auto,2024-01-19,Active,23306.1,1566378.66,Under Review,142094.96,1314.72,Agent,Auto Debit,6.096899953231128,Medium,65+
CUST100519,POL200519,Arun Kumar,73.0,Bangalore,Life,2021-11-20,Cancelled,68619.74,1612399.36,Denied,272369.31,9607.62,Online,Bank Transfer,3.969255931310728,Very High,65+
CUST105501,POL205501,Arun Kumar,33.0,Ahmedabad,Annuity,2023-11-17,Lapsed,77701.49,257329.49,Pending,175520.45,7654.31,Broker,Auto Debit,2.25890713292628,Very High,26-35
CUST104148,POL204148,Rahul Patel,19.0,Ahmedabad,Health,2023-01-06,Active,38343.83,584636.14,No Claim,0.0,6011.38,Online,UPI,0.0,High,18-25
CUST104510,POL204510,Anjali Iyer,22.0,Jaipur,Life,2024-03-29,Lapsed,28421.14,1195800.97,Denied,46.63,9237.78,Online,Debit Card,0.0016406801416128,High,18-25
CUST102162,POL202162,Rahul Patel,60.0,Ahmedabad,Term Life,2025-09-29,Cancelled,54252.9,964952.33,No Claim,0.0,9642.34,Branch,Debit Card,0.0,Very High,56-65
CUST103409,POL203409,Divya Gupta,33.0,Ahmedabad,Term Life,2022-06-12,Lapsed,72291.78,1228221.52,Pending,191462.15,1754.83,Partner,Debit Card,2.648463628921573,Very High,26-35
CUST104496,POL204496,Vijay Nair,42.0,Hyderabad,Home,2024-07-23,Lapsed,27918.87,1927272.31,Under Review,396507.65,4854.69,Branch,Cash,14.202138195421234,High,36-45
CUST109923,POL209923,Priya Sharma,59.0,Chennai,Term Life,2024-04-22,Lapsed,81163.78,1110980.54,No Claim,0.0,617.92,Online,Auto Debit,0.0,Very High,56-65
CUST106939,POL206939,Vijay Nair,25.0,Ahmedabad,Auto,2023-02-26,Expired,26974.81,1397769.41,Under Review,148528.41,4154.71,Branch,Auto Debit,5.506189292899561,High,18-25
CUST103749,POL203749,Anjali Iyer,62.0,Bangalore,Term Life,2021-03-31,Expired,73515.08,2043437.1,Under Review,242559.5,9668.88,Branch,UPI,3.2994523028472527,Very High,56-65
CUST102673,POL202673,Sneha Singh,45.0,Ahmedabad,Home,2021-03-10,Cancelled,47315.44,461574.1,Under Review,394647.45,5273.33,Branch,UPI,8.340775231087358,High,36-45
CUST100261,POL200261,Vijay Nair,32.0,Chennai,Annuity,2022-11-20,Cancelled,43154.12,1726173.74,Denied,332078.69,1038.94,Branch,UPI,7.695179278363224,High,26-35
CUST106367,POL206367,Meena Rao,27.0,Chennai,Travel,2025-08-03,Active,47187.08,2255677.29,Approved,6986.16,8416.11,Agent,Credit Card,0.1480523906120065,High,26-35
CUST104625,POL204625,Anjali Iyer,67.0,Chennai,Annuity,2022-08-25,Active,38216.74,791791.46,Approved,346754.24,8531.85,Branch,Cash,9.073359998785872,High,65+
CUST108729,POL208729,Rahul Patel,19.0,Delhi,Health,2025-09-18,Lapsed,45061.41,1966030.67,Approved,44356.91,5613.92,Broker,Bank Transfer,0.984365779943415,High,18-25
CUST104472,POL204472,Suresh Verma,19.0,Hyderabad,Life,2023-09-05,Active,18583.17,1786270.21,Under Review,139637.8,967.62,Branch,UPI,7.514207748193661,Medium,18-25
CUST109807,POL209807,Suresh Verma,38.0,Kolkata,Health,2023-05-30,Expired,18598.36,802069.27,Approved,47122.19,9957.6,Agent,Auto Debit,2.53367447452356,Medium,36-45
CUST105592,POL205592,Priya Sharma,18.0,Ahmedabad,Life,2021-05-01,Expired,68602.93,2090176.75,No Claim,0.0,3971.82,Branch,Auto Debit,0.0,Very High,18-25
CUST109912,POL209912,Divya Gupta,36.0,Hyderabad,Life,2022-07-25,Expired,91052.59,2367749.02,No Claim,0.0,2801.6,Branch,Auto Debit,0.0,Very High,36-45
CUST108840,POL208840,Rahul Patel,22.0,Bangalore,Auto,2022-08-02,Lapsed,94564.36,893212.05,Under Review,110124.56,2314.0,Online,Auto Debit,1.1645461355631233,Very High,18-25
CUST101352,POL201352,Meena Rao,41.0,Jaipur,Term Life,2022-01-02,Active,98525.41,886123.5,Under Review,34809.19,1544.98,Online,Debit Card,0.3533016508127193,Very High,36-45
CUST109014,POL209014,Suresh Verma,20.0,Chennai,Life,2024-11-05,Lapsed,83024.98,1042146.85,Under Review,295407.76,7130.99,Branch,Bank Transfer,3.5580587914625217,Very High,18-25
CUST103984,POL203984,Anjali Iyer,28.0,Bangalore,Term Life,2023-07-30,Cancelled,99522.24,297901.99,Approved,71095.33,7988.27,Branch,Auto Debit,0.7143662562257441,Very High,26-35
CUST103326,POL203326,Divya Gupta,23.0,Kolkata,Annuity,2024-10-13,Active,15367.76,2434371.0,Under Review,55677.56,1936.4,Online,Cash,3.6230107706002697,Medium,18-25
CUST103495,POL203495,Rahul Patel,19.0,Kolkata,Auto,2024-09-23,Lapsed,64309.2,449341.81,No Claim,0.0,8486.82,Online,Auto Debit,0.0,Very High,18-25
CUST109759,POL201937,Divya Gupta,40.0,Ahmedabad,Auto,2021-02-13,Cancelled,94788.03,431598.74,Pending,393387.75,5364.43,Branch,UPI,4.150183836503406,Very High,36-45
CUST105009,POL205009,Sneha Singh,58.0,Chennai,Term Life,2022-03-23,Lapsed,71272.78,927373.15,Pending,333021.22,5173.14,Agent,Bank Transfer,4.6724881504551945,Very High,56-65
CUST109391,POL209391,Sneha Singh,26.0,Delhi,Auto,2025-08-28,Expired,8978.87,2375735.1,Under Review,259735.39,6054.97,Branch,Cash,28.92740289145516,Low,26-35
CUST107520,POL207520,Sneha Singh,46.0,Bangalore,Life,2023-06-23,Lapsed,98201.77,756249.81,Under Review,110788.79,852.83,Branch,UPI,1.1281750827912775,Very High,46-55
CUST108049,POL208049,Vijay Nair,32.0,Hyderabad,Life,2024-09-14,Cancelled,16518.17,2308620.24,Denied,62125.33,7319.08,Agent,Debit Card,3.761029823521613,Medium,26-35
CUST105311,POL205311,Divya Gupta,72.0,Bangalore,Life,2025-08-10,Active,62932.29,812081.35,Under Review,20111.4,1917.69,Partner,Bank Transfer,0.3195720352779154,Very High,65+
CUST107045,POL207045,Vijay Nair,42.0,Kolkata,Annuity,2023-06-18,Lapsed,77512.17,1907043.94,No Claim,0.0,8917.46,Online,Cash,0.0,Very High,36-45
CUST105725,POL205725,Rahul Patel,71.0,Bangalore,Annuity,2021-04-26,Expired,13287.44,374575.62,No Claim,0.0,5296.78,Broker,Debit Card,0.0,Medium,65+
CUST101490,POL201490,Karthik Reddy,48.0,Chennai,Annuity,2024-06-25,Cancelled,41633.29,2010985.76,Denied,271169.5,5884.69,Online,Bank Transfer,6.5132854021385285,High,46-55
CUST101410,POL201410,Karthik Reddy,34.0,Mumbai,Health,2025-07-13,Cancelled,94723.84,1749288.71,Approved,331855.14,2437.35,Online,Cash,3.503396188330203,Very High,26-35
CUST100197,POL200197,Priya Sharma,20.0,Bangalore,Travel,2025-12-07,Cancelled,20555.43,204599.04,Pending,287505.64,4675.44,Broker,Bank Transfer,13.986846298034145,Medium,18-25
CUST104209,POL204209,Priya Sharma,25.0,Hyderabad,Life,2021-06-02,Active,16434.92,432397.97,Denied,356383.06,9548.28,Agent,Debit Card,21.684502267123907,Medium,18-25
CUST106027,POL206027,Karthik Reddy,27.0,Delhi,Home,2024-10-02,Cancelled,84341.61,1172678.5,Approved,241841.06,5232.83,Partner,Auto Debit,2.867399140234577,Very High,26-35
CUST101286,POL201286,Rahul Patel,52.0,Bangalore,Auto,2024-06-15,Active,9335.67,625719.83,Under Review,30892.17,6118.74,Online,UPI,3.3090469136119847,Low,46-55
CUST108757,POL208757,Arun Kumar,52.0,Bangalore,Auto,2024-10-01,Cancelled,91677.02,2034384.49,Pending,357260.93,6100.15,Online,UPI,3.896951820641639,Very High,46-55
CUST107313,POL207313,Divya Gupta,60.0,Hyderabad,Annuity,2024-03-17,Cancelled,56147.23,90387.84,Approved,193166.7,3229.09,Partner,Auto Debit,3.4403602813531498,Very High,56-65
CUST104805,POL204805,Rahul Patel,46.0,Coimbatore,Annuity,2021-06-03,Expired,8191.54,1796528.09,No Claim,0.0,6780.29,Broker,Auto Debit,0.0,Low,46-55
CUST100912,POL200912,Arun Kumar,48.0,Mumbai,Auto,2023-05-01,Active,79288.01,1476714.49,Pending,89464.18,6339.54,Agent,Credit Card,1.1283443738845256,Very High,46-55
CUST109587,POL209587,Karthik Reddy,28.0,Delhi,Health,2023-01-06,Cancelled,46696.51,1717399.5,Denied,125378.01,9876.65,Partner,Auto Debit,2.6849546143812457,High,26-35
CUST107451,POL207451,Meena Rao,18.0,Hyderabad,Travel,2021-01-05,Expired,77537.3,1216466.2,No Claim,0.0,1554.13,Partner,Auto Debit,0.0,Very High,18-25
CUST107997,POL207997,Rahul Patel,34.0,Kolkata,Life,2021-10-31,Lapsed,88476.79,203379.22,Pending,40860.06,6591.31,Branch,Cash,0.4618167092183159,Very High,26-35
CUST104556,POL204556,Anjali Iyer,36.0,Jaipur,Life,2025-08-29,Cancelled,75660.77,2153444.92,No Claim,0.0,5009.97,Agent,Credit Card,0.0,Very High,36-45
CUST101798,POL201798,Sneha Singh,26.0,Delhi,Annuity,2023-10-10,Lapsed,11836.47,1272724.64,No Claim,0.0,9558.06,Agent,Cash,0.0,Medium,26-35
CUST108578,POL208578,Priya Sharma,27.0,Delhi,Travel,2022-07-31,Expired,12216.22,2352032.58,Approved,194538.91,6361.84,Agent,Debit Card,15.924640355199893,Medium,26-35
CUST108238,POL208238,Priya Sharma,24.0,Mumbai,Home,2023-09-19,Cancelled,68022.86,749236.02,Pending,248937.17,4325.46,Agent,Bank Transfer,3.659610460365824,Very High,18-25
CUST108560,POL208560,Karthik Reddy,72.0,Mumbai,Health,2024-09-06,Cancelled,71098.01,1451274.14,Approved,45306.37,1387.71,Online,Credit Card,0.6372382293119034,Very High,65+
CUST105470,POL205470,Karthik Reddy,19.0,Pune,Travel,2023-07-04,Active,6977.61,771965.5,Under Review,364241.2,4313.83,Agent,UPI,52.20142713622573,Low,18-25
CUST102266,POL202266,Suresh Verma,66.0,Coimbatore,Life,2021-01-07,Lapsed,65773.28,1544499.29,Approved,14027.62,8662.51,Online,Bank Transfer,0.2132723197018607,Very High,65+
CUST103363,POL203363,Rahul Patel,39.0,Delhi,Life,2021-10-01,Active,59527.77,67988.14,Pending,147632.34,4305.62,Branch,UPI,2.4800582988410285,Very High,36-45
CUST104588,POL204588,Meena Rao,61.0,Mumbai,Annuity,2024-10-22,Cancelled,63391.24,2191808.0,No Claim,0.0,669.65,Broker,Credit Card,0.0,Very High,56-65
CUST101876,POL201876,Divya Gupta,66.0,Chennai,Travel,2021-02-12,Expired,12698.79,860853.08,Approved,233930.51,9009.53,Branch,Cash,18.42148031426616,Medium,65+
CUST104028,POL204028,Priya Sharma,48.0,Ahmedabad,Health,2021-03-06,Cancelled,55839.14,243096.99,No Claim,0.0,9650.57,Branch,UPI,0.0,Very High,46-55
CUST102609,POL202609,Karthik Reddy,37.0,Coimbatore,Health,2025-03-13,Active,42135.54,204874.18,Denied,133586.39,3386.85,Agent,Debit Card,3.170397009270559,High,36-45
CUST104160,POL204160,Sneha Singh,36.0,Kolkata,Annuity,2021-01-06,Expired,55234.95,1955385.61,No Claim,0.0,5128.99,Branch,UPI,0.0,Very High,36-45
CUST102884,POL202884,Sneha Singh,74.0,Kolkata,Health,2021-12-23,Lapsed,15351.03,708259.77,No Claim,0.0,9830.02,Branch,Debit Card,0.0,Medium,65+
CUST105367,POL205367,Sneha Singh,45.0,Delhi,Annuity,2025-09-15,Cancelled,32282.61,794903.83,No Claim,0.0,9726.93,Broker,Credit Card,0.0,High,36-45
CUST103928,POL203928,Anjali Iyer,41.0,Delhi,Term Life,2022-08-17,Lapsed,74584.64,1435865.84,Pending,133574.77,6293.93,Branch,Bank Transfer,1.7909152608365475,Very High,36-45
CUST106099,POL206099,Arun Kumar,67.0,Jaipur,Health,2022-10-03,Lapsed,67399.81,2086750.82,Denied,377742.67,8491.64,Broker,Bank Transfer,5.604506451872787,Very High,65+
CUST103033,POL203033,Arun Kumar,23.0,Delhi,Travel,2023-01-29,Lapsed,40578.95,1446276.21,Pending,246221.11,3400.26,Partner,Bank Transfer,6.067705300408217,High,18-25
CUST108189,POL208189,Anjali Iyer,74.0,Chennai,Home,2024-03-12,Cancelled,36953.52,1135167.11,Under Review,269804.48,938.33,Partner,Debit Card,7.30118483976628,High,65+
CUST105429,POL205429,Arun Kumar,27.0,Delhi,Annuity,2021-04-27,Expired,46783.43,2231332.4,Denied,152318.49,9993.26,Online,UPI,3.2558213452925533,High,26-35
CUST108461,POL208461,Vijay Nair,26.0,Hyderabad,Health,2025-01-25,Active,66428.9,1031904.31,No Claim,0.0,6146.79,Partner,Credit Card,0.0,Very High,26-35
CUST100610,POL200610,Divya Gupta,50.0,Kolkata,Life,2021-05-01,Active,43066.2,2442511.08,Denied,76751.23,6490.24,Branch,Credit Card,1.7821686148301916,High,46-55
CUST103716,POL203716,Anjali Iyer,28.0,Pune,Term Life,2025-03-11,Lapsed,58480.5,1796269.5,Pending,128872.23,5640.37,Branch,Cash,2.2036786621181417,Very High,26-35
CUST108180,POL208180,Anjali Iyer,69.0,Bangalore,Life,2022-06-28,Lapsed,31063.94,2304045.99,Approved,249678.69,8374.37,Branch,Debit Card,8.03757314751445,High,65+
CUST106063,POL206063,Vijay Nair,38.0,Bangalore,Health,2024-09-19,Cancelled,44235.59,636508.23,Denied,106373.31,7014.48,Branch,Auto Debit,2.4046996999474857,High,36-45
CUST106854,POL206854,Suresh Verma,40.0,Kolkata,Annuity,2021-09-27,Cancelled,13600.33,1310132.09,No Claim,0.0,1467.73,Broker,Cash,0.0,Medium,36-45
CUST100907,POL200907,Karthik Reddy,58.0,Kolkata,Life,2021-03-20,Lapsed,16720.99,1106861.95,Denied,115917.88,1287.93,Online,Auto Debit,6.932477084191785,Medium,56-65
