Customer_ID,Policy_ID,Customer_Name,Age,City,Policy_Type,Policy_Start_Date,Policy_Status,Annual_Premium,Sum_Assured,Claim_Status,Claim_Amount,Deductible,Sales_Channel,Payment_Mode
CUST101070,POL201070,Vijay Rao,25,Chennai,Health,2021-03-02,Active,18817.09,423520.54,No Claim,0.0,934.38,Agent,Credit Card
CUST101071,POL201071,Suresh Sharma,26,Delhi,Auto,2022-09-26,Active,12038.36,120732.49,Approved,51286.51,924.39,Branch,Cash
CUST101072,POL201072,Neha Joshi,64,Chennai,Term Life,2023-12-11,Active,18296.82,545541.56,No Claim,0.0,1471.41,Online,Debit Card
CUST101073,POL201073,Swathi Singh,62,Jaipur,Auto,2024-11-27,Active,22530.68,211553.9,Approved,122200.52,615.78,Agent,Bank Transfer
CUST101074,POL201074,Karthik Joshi,63,Coimbatore,Travel,2025-12-18,Lapsed,4799.87,102034.66,No Claim,0.0,500.0,Agent,Bank Transfer
CUST101075,POL201075,Suresh Sharma,31,Mumbai,Term Life,2023-10-26,Active,14633.66,210639.87,Under Review,12566.44,1532.15,Branch,Debit Card
CUST101076,POL201076,Divya Reddy,69,Bengaluru,Health,2025-01-29,Active,21603.44,563586.72,Under Review,114062.2,693.48,Agent,UPI
CUST101077,POL201077,Kavya Verma,61,Jaipur,Health,2022-08-27,Active,27364.78,598139.84,Pending,59717.96,2597.44,Partner,Auto Debit
CUST101078,POL201078,Karthik Das,60,Pune,Health,2022-11-13,Active,19619.58,419120.66,No Claim,0.0,1475.24,Broker,Auto Debit
CUST101079,POL201079,Swathi Gupta,62,Coimbatore,Term Life,2022-06-18,Cancelled,21809.76,533646.08,Denied,69139.84,1775.8,Agent,Debit Card
CUST101080,POL201080,Naveen Patel,47,Hyderabad,Life,2024-11-29,Active,26156.9,277207.52,No Claim,0.0,580.14,Broker,UPI
CUST101081,POL201081,Aishwarya Menon,47,Bengaluru,Health,2023-04-18,Active,18340.24,272498.07,Under Review,98580.83,1951.05,Agent,Bank Transfer
CUST101082,POL201082,Meena Nair,61,Pune,Home,2025-03-17,Active,22358.32,427704.23,No Claim,0.0,2465.39,Online,Credit Card
CUST101083,POL201083,Pooja Patel,36,Coimbatore,Auto,2022-10-07,Cancelled,17482.9,262930.93,No Claim,0.0,1439.82,Agent,UPI
CUST101084,POL201084,Neha Kumar,33,Pune,Auto,2021-08-21,Active,28083.81,292729.98,Approved,72231.48,3336.65,Agent,Auto Debit
CUST101085,POL201085,Aishwarya Gupta,46,Jaipur,Auto,2022-06-08,Cancelled,15950.38,236231.68,No Claim,0.0,800.69,Broker,Bank Transfer
CUST101086,POL201086,Swathi Pillai,58,Delhi,Health,2021-12-12,Active,25237.51,456415.92,No Claim,0.0,1031.72,Branch,Cash
CUST101087,POL201087,Priya Kumar,33,Jaipur,Auto,2023-12-06,Expired,10961.2,123329.03,Denied,20473.88,500.0,Online,Cash
CUST101088,POL201088,Neha Verma,32,Delhi,Auto,2022-06-30,Active,23369.41,527220.51,Denied,102614.52,889.67,Agent,Credit Card
CUST101089,POL201089,Meena Patel,71,Bengaluru,Term Life,2024-01-07,Active,25650.36,246191.97,No Claim,0.0,600.93,Partner,Debit Card
CUST101090,POL201090,Priya Verma,68,Chennai,Health,2025-10-20,Active,35608.21,983332.17,No Claim,0.0,3216.95,Online,UPI
CUST101091,POL201091,Priya Reddy,42,Jaipur,Term Life,2024-01-02,Active,26464.91,422997.52,Approved,104141.84,2575.52,Online,Bank Transfer
CUST101092,POL201092,Kavya Reddy,60,Coimbatore,Home,2023-03-05,Cancelled,13406.58,213113.28,Under Review,4233.08,500.0,Agent,Debit Card
CUST101093,POL201093,Neha Mehta,37,Kolkata,Life,2021-09-06,Active,32543.36,410576.94,Denied,90185.89,1411.4,Broker,Bank Transfer
CUST101094,POL201094,Divya Pillai,59,Hyderabad,Travel,2021-02-16,Active,7806.9,145226.61,No Claim,0.0,500.0,Agent,Credit Card
CUST101095,POL201095,Ravi Rao,41,Pune,Life,2024-02-19,Active,17149.0,451152.69,No Claim,0.0,1430.18,Agent,Bank Transfer
CUST101096,POL201096,Vijay Sharma,34,Coimbatore,Annuity,2021-08-02,Active,22047.29,460973.85,Under Review,112284.2,2177.96,Online,Bank Transfer
CUST101097,POL201097,Amit Patel,29,Mumbai,Term Life,2021-08-27,Active,16350.97,422239.69,Under Review,50682.39,1501.9,Broker,Cash
CUST101098,POL201098,Swathi Menon,49,Jaipur,Health,2023-12-16,Active,30115.06,882771.47,No Claim,0.0,2897.14,Online,UPI
CUST101099,POL201099,Divya Singh,68,Bengaluru,Health,2021-12-16,Active,19009.91,413580.88,Approved,65609.05,1734.96,Branch,Bank Transfer
CUST101100,POL201100,Karthik Verma,56,Mumbai,Health,2021-04-17,Active,33253.83,389416.87,No Claim,0.0,3193.87,Agent,Auto Debit
CUST101101,POL201101,Manoj Singh,65,Chennai,Health,2023-04-11,Active,27708.77,406227.57,No Claim,0.0,2111.08,Branch,UPI
CUST101102,POL201102,Anjali Rao,50,Kolkata,Health,2021-02-17,Active,23428.94,528339.32,No Claim,0.0,1747.77,Branch,Auto Debit
CUST101103,POL201103,Divya Gupta,43,Mumbai,Health,2025-05-16,Active,25181.52,634682.24,No Claim,0.0,2574.3,Branch,UPI
CUST101104,POL201104,Arun Iyer,61,Delhi,Home,2021-12-03,Active,13718.58,307301.48,No Claim,0.0,1114.22,Branch,Auto Debit
CUST101105,POL201105,Pooja Kumar,39,Chennai,Life,2023-11-16,Expired,45396.6,941388.59,No Claim,0.0,1570.25,Agent,Auto Debit
CUST101106,POL201106,Arun Das,43,Bengaluru,Term Life,2023-03-15,Lapsed,13383.93,380010.1,No Claim,0.0,1426.58,Broker,Cash
CUST101107,POL201107,Pooja Menon,33,Mumbai,Term Life,2024-07-04,Cancelled,26935.86,509733.57,No Claim,0.0,1836.43,Online,UPI
CUST101108,POL201108,Sneha Rao,60,Bengaluru,Auto,2021-01-08,Active,23327.38,528748.67,No Claim,0.0,1054.62,Online,UPI
CUST101109,POL201109,Pooja Sharma,65,Chennai,Term Life,2022-09-17,Active,23988.92,356751.02,No Claim,0.0,1380.71,Agent,Credit Card
CUST101110,POL201110,Sneha Iyer,33,Coimbatore,Health,2024-06-30,Active,32326.62,535154.35,No Claim,0.0,2488.58,Broker,Cash
CUST101111,POL201111,Ravi Gupta,30,Chennai,Life,2025-09-12,Active,19595.67,257830.7,No Claim,0.0,1163.56,Online,UPI
CUST101112,POL201112,Priya Mehta,24,Pune,Home,2022-12-20,Active,19720.15,504945.28,No Claim,0.0,1562.47,Agent,Debit Card
CUST101113,POL201113,Arun Patel,46,Bengaluru,Auto,2021-10-30,Active,25270.15,312873.87,Pending,70388.84,1923.01,Partner,Cash
CUST101114,POL201114,Santhosh Kumar,32,Hyderabad,Auto,2022-10-01,Expired,29395.35,385429.53,Approved,97170.8,2210.31,Agent,Debit Card
CUST101115,POL201115,Ravi Kumar,63,Delhi,Term Life,2021-02-25,Active,24701.67,255859.98,No Claim,0.0,1891.23,Online,Auto Debit
CUST101116,POL201116,Meena Pillai,31,Hyderabad,Annuity,2022-12-27,Active,55892.5,1350420.82,No Claim,0.0,2901.81,Branch,Debit Card
CUST101117,POL201117,Vijay Reddy,38,Pune,Home,2022-06-10,Active,22270.6,215366.0,Denied,39363.52,2365.01,Partner,Bank Transfer
CUST101118,POL201118,Aishwarya Pillai,27,Kolkata,Travel,2022-04-19,Lapsed,9836.12,91592.0,No Claim,0.0,720.28,Agent,Bank Transfer
CUST101119,POL201119,Karthik Reddy,59,Coimbatore,Life,2021-01-28,Active,43641.16,949447.36,Approved,55740.14,1072.5,Branch,Auto Debit
CUST101120,POL201120,Priya Nair,36,Pune,Life,2021-03-19,Active,31759.7,516449.63,No Claim,0.0,1570.6,Online,UPI
CUST101121,POL201121,Ravi Pillai,47,Bengaluru,Travel,2024-05-24,Active,8658.79,245872.13,Under Review,19729.29,794.08,Agent,Credit Card
CUST101122,POL201122,Karthik Sharma,48,Jaipur,Auto,2024-11-10,Active,12354.39,337236.47,No Claim,0.0,1069.37,Partner,Auto Debit
CUST101123,POL201123,Kavya Nair,28,Bengaluru,Auto,2021-12-31,Active,16957.68,320988.7,Under Review,24269.55,669.28,Broker,UPI
CUST101124,POL201124,Aishwarya Gupta,55,Pune,Health,2022-10-28,Active,33381.59,327316.34,No Claim,0.0,3999.89,Broker,UPI
CUST101125,POL201125,Vijay Rao,70,Jaipur,Home,2022-06-10,Active,24381.75,490262.57,Pending,122552.07,2013.74,Broker,Debit Card
CUST101126,POL201126,Karthik Das,59,Jaipur,Health,2022-11-30,Active,14802.4,442230.54,No Claim,0.0,780.26,Branch,Auto Debit
CUST101127,POL201127,Anjali Gupta,41,Bengaluru,Home,2024-08-28,Lapsed,17921.13,403731.07,No Claim,0.0,1062.01,Online,UPI
CUST101128,POL201128,Naveen Verma,43,Jaipur,Life,2023-06-02,Active,38025.62,968554.51,No Claim,0.0,4257.44,Online,UPI
CUST101129,POL201129,Kavya Joshi,44,Ahmedabad,Life,2023-10-28,Active,31295.25,528212.46,Pending,30906.4,1975.12,Branch,Bank Transfer
CUST101130,POL201130,Vijay Mehta,45,Kolkata,Health,2023-10-24,Cancelled,17737.68,170949.06,Under Review,26112.4,782.4,Branch,Bank Transfer
CUST101131,POL201131,Aishwarya Sharma,57,Ahmedabad,Health,2025-07-05,Active,13109.6,375928.99,Pending,57466.64,712.75,Online,Credit Card
CUST101132,POL201132,Santhosh Nair,41,Coimbatore,Term Life,2023-07-08,Active,28739.65,438352.4,Pending,21288.2,2098.51,Online,Auto Debit
CUST101133,POL201133,Divya Iyer,32,Ahmedabad,Life,2023-01-20,Expired,22694.34,257078.37,No Claim,0.0,811.78,Branch,Debit Card
CUST101134,POL201134,Karthik Patel,57,Chennai,Life,2021-12-29,Active,24612.45,281021.47,No Claim,0.0,617.72,Partner,Bank Transfer
CUST101135,POL201135,Naveen Patel,39,Jaipur,Auto,2025-11-10,Active,22627.15,248774.4,Pending,100087.01,1365.9,Broker,Credit Card
CUST101136,POL201136,Neha Singh,52,Pune,Auto,2025-03-12,Active,18386.86,320866.38,No Claim,0.0,2015.67,Agent,Auto Debit
CUST101137,POL201137,Divya Rao,30,Chennai,Life,2024-07-21,Active,28442.83,765706.08,Approved,92863.01,3205.8,Online,Credit Card
CUST101138,POL201138,Divya Verma,60,Chennai,Life,2025-03-10,Expired,17944.18,201682.14,No Claim,0.0,1852.41,Branch,Bank Transfer
CUST101139,POL201139,Swathi Kumar,35,Kolkata,Annuity,2023-03-17,Expired,57437.27,1414001.15,Denied,151688.05,2127.57,Agent,UPI
CUST101140,POL201140,Santhosh Rao,63,Coimbatore,Home,2023-01-09,Active,12942.66,124176.14,No Claim,0.0,500.0,Partner,Debit Card
CUST101141,POL201141,Aishwarya Nair,49,Bengaluru,Health,2023-11-05,Cancelled,14762.45,157234.53,Pending,71068.54,1074.54,Agent,Debit Card
CUST101142,POL201142,Amit Patel,64,Pune,Auto,2024-04-30,Active,23395.1,246985.73,No Claim,0.0,2051.29,Branch,UPI
CUST101143,POL201143,Karthik Sharma,40,Delhi,Health,2025-07-13,Active,30303.39,586707.37,Under Review,70093.15,2593.78,Partner,Credit Card
CUST101144,POL201144,Rahul Mehta,24,Delhi,Health,2022-04-30,Active,12713.59,347744.68,Approved,20969.96,598.25,Branch,UPI
CUST101145,POL201145,Anjali Pillai,58,Coimbatore,Home,2021-01-28,Expired,12692.59,309334.67,No Claim,0.0,683.04,Branch,Auto Debit
CUST101146,POL201146,Suresh Rao,45,Pune,Term Life,2022-12-15,Active,13748.44,371303.69,Denied,42317.42,1605.26,Partner,Bank Transfer
CUST101147,POL201147,Kavya Reddy,47,Ahmedabad,Health,2023-11-29,Expired,31187.86,842406.24,No Claim,0.0,1954.7,Broker,Debit Card
CUST101148,POL201148,Karthik Das,59,Delhi,Term Life,2024-07-20,Active,13538.32,142339.65,No Claim,0.0,1148.39,Partner,Debit Card
CUST101149,POL201149,Suresh Verma,51,Ahmedabad,Life,2024-06-08,Active,22645.12,455722.05,No Claim,0.0,1586.67,Branch,Credit Card
CUST101150,POL201150,Karthik Mehta,27,Delhi,Health,2021-03-27,Expired,35981.37,912352.29,No Claim,0.0,3795.24,Branch,Credit Card
CUST101151,POL201151,Naveen Nair,41,Coimbatore,Life,2025-02-06,Active,37025.02,1069703.89,Approved,116856.44,3842.04,Broker,Bank Transfer
CUST101152,POL201152,Suresh Menon,35,Pune,Life,2021-05-06,Active,27339.92,630213.6,No Claim,0.0,2320.94,Agent,UPI
CUST101153,POL201153,Sneha Kumar,24,Ahmedabad,Term Life,2023-03-23,Active,24826.41,666431.24,No Claim,0.0,2809.65,Broker,UPI
CUST101154,POL201154,Naveen Gupta,29,Bengaluru,Auto,2022-06-21,Active,19136.19,309609.47,Denied,16285.86,780.26,Partner,Auto Debit
CUST101155,POL201155,Manoj Sharma,67,Kolkata,Life,2021-05-25,Active,21950.15,516483.9,No Claim,0.0,1616.74,Branch,UPI
CUST101156,POL201156,Anjali Sharma,59,Hyderabad,Annuity,2025-03-29,Active,38036.94,614254.11,No Claim,0.0,1652.58,Agent,Debit Card
CUST101157,POL201157,Aishwarya Joshi,44,Jaipur,Term Life,2024-05-20,Active,25186.08,309424.67,No Claim,0.0,761.9,Agent,Bank Transfer
CUST101158,POL201158,Pooja Kumar,29,Coimbatore,Travel,2021-01-25,Active,4850.11,45763.28,No Claim,0.0,500.0,Agent,Debit Card
CUST101159,POL201159,Divya Gupta,47,Kolkata,Annuity,2025-05-23,Active,37942.99,1041898.64,No Claim,0.0,3083.63,Online,Bank Transfer
CUST101160,POL201160,Suresh Rao,37,Hyderabad,Health,2024-11-18,Expired,14987.57,141171.06,No Claim,0.0,500.0,Online,UPI
CUST101161,POL201161,Aishwarya Kumar,25,Ahmedabad,Term Life,2021-03-08,Active,26585.09,797378.08,No Claim,0.0,3160.53,Partner,Credit Card
CUST101162,POL201162,Anjali Joshi,33,Coimbatore,Home,2021-08-21,Cancelled,21760.29,418569.32,No Claim,0.0,617.4,Partner,Bank Transfer
CUST101163,POL201163,Aishwarya Kumar,65,Bengaluru,Term Life,2021-04-19,Active,23234.42,443409.23,No Claim,0.0,2061.54,Online,UPI
CUST101164,POL201164,Meena Singh,34,Coimbatore,Term Life,2024-03-15,Active,28116.44,270386.86,Approved,122649.18,2260.69,Broker,Debit Card
CUST101165,POL201165,Arun Nair,40,Ahmedabad,Health,2021-04-21,Expired,21778.78,209976.35,Approved,47549.33,1337.65,Branch,Debit Card
CUST101166,POL201166,Swathi Iyer,69,Kolkata,Travel,2021-08-16,Active,4518.63,107538.31,No Claim,0.0,500.0,Agent,Cash
CUST101167,POL201167,Swathi Reddy,27,Delhi,Health,2021-04-21,Active,35710.3,633599.19,Approved,31003.91,1962.3,Partner,UPI
CUST101168,POL201168,Swathi Verma,33,Mumbai,Health,2025-02-02,Active,24516.43,291922.74,No Claim,0.0,2507.89,Agent,Auto Debit
CUST101169,POL201169,Naveen Sharma,35,Coimbatore,Life,2021-02-03,Active,30045.86,374233.93,No Claim,0.0,2383.68,Broker,Auto Debit
CUST101170,POL201170,Divya Pillai,50,Coimbatore,Annuity,2022-09-15,Active,21703.36,284269.34,No Claim,0.0,1285.96,Branch,UPI
CUST101171,POL201171,Amit Verma,64,Chennai,Health,2025-12-05,Active,25903.12,669040.91,No Claim,0.0,1408.78,Branch,Credit Card
CUST101172,POL201172,Arun Joshi,55,Mumbai,Auto,2024-10-24,Active,22665.87,486314.54,No Claim,0.0,1045.02,Broker,UPI
CUST101173,POL201173,Pooja Mehta,45,Pune,Health,2023-01-18,Active,23551.15,225848.35,Under Review,17121.4,511.52,Online,Credit Card
CUST101174,POL201174,Rahul Singh,39,Pune,Annuity,2022-08-18,Active,54300.74,1259452.85,No Claim,0.0,4456.87,Broker,Bank Transfer
CUST101175,POL201175,Naveen Das,26,Bengaluru,Health,2025-04-27,Active,30065.53,584347.41,Approved,96073.68,1967.64,Online,Bank Transfer
CUST101176,POL201176,Ravi Das,55,Jaipur,Travel,2022-03-01,Active,3851.14,79930.33,No Claim,0.0,500.0,Partner,UPI
CUST101177,POL201177,Karthik Rao,30,Chennai,Term Life,2022-09-05,Active,20642.87,302383.43,No Claim,0.0,775.14,Branch,Bank Transfer
CUST101178,POL201178,Naveen Patel,60,Mumbai,Auto,2025-03-22,Active,29574.73,248215.43,Under Review,64507.65,594.29,Online,Auto Debit
CUST101179,POL201179,Divya Singh,24,Mumbai,Health,2022-11-23,Active,16933.89,324997.52,No Claim,0.0,1482.96,Broker,Bank Transfer
CUST101180,POL201180,Priya Patel,26,Bengaluru,Travel,2024-07-29,Cancelled,7987.8,168485.36,No Claim,0.0,846.49,Online,Credit Card
CUST101181,POL201181,Ravi Nair,45,Ahmedabad,Term Life,2024-09-05,Active,15315.2,339930.48,No Claim,0.0,844.72,Broker,UPI
CUST101182,POL201182,Divya Nair,24,Bengaluru,Travel,2025-10-28,Active,6231.11,110460.25,No Claim,0.0,500.0,Broker,Bank Transfer
CUST101183,POL201183,Manoj Sharma,64,Bengaluru,Health,2025-01-06,Active,12913.95,262614.34,Denied,24302.74,1030.73,Branch,Bank Transfer
CUST101184,POL201184,Pooja Gupta,49,Bengaluru,Term Life,2021-11-11,Active,23520.76,469649.59,No Claim,0.0,1051.79,Broker,Bank Transfer
CUST101185,POL201185,Sneha Gupta,30,Chennai,Health,2023-05-27,Active,30630.55,494103.44,No Claim,0.0,2107.28,Online,UPI
CUST101186,POL201186,Swathi Mehta,43,Delhi,Auto,2025-10-31,Cancelled,25203.75,649603.87,Denied,66478.53,2182.04,Agent,Debit Card
CUST101187,POL201187,Divya Gupta,52,Mumbai,Term Life,2024-11-01,Active,29116.75,510428.04,No Claim,0.0,3133.78,Branch,Credit Card
CUST101188,POL201188,Santhosh Joshi,56,Bengaluru,Health,2024-08-05,Expired,32376.64,428032.04,No Claim,0.0,3259.56,Broker,Bank Transfer
CUST101189,POL201189,Anjali Pillai,55,Chennai,Term Life,2024-12-31,Cancelled,14010.6,114842.19,Approved,61636.53,1498.2,Agent,Bank Transfer
CUST101190,POL201190,Vijay Nair,56,Chennai,Home,2022-10-24,Cancelled,12054.18,172604.95,No Claim,0.0,1442.75,Broker,Auto Debit
CUST101191,POL201191,Manoj Kumar,53,Bengaluru,Term Life,2021-10-04,Active,25106.2,257987.01,No Claim,0.0,1160.56,Branch,Auto Debit
CUST101192,POL201192,Amit Iyer,64,Chennai,Life,2025-09-30,Active,39328.72,748258.76,No Claim,0.0,3644.01,Agent,Debit Card
CUST101193,POL201193,Anjali Nair,34,Jaipur,Auto,2025-05-25,Lapsed,12336.24,202215.24,No Claim,0.0,939.19,Online,Auto Debit
CUST101194,POL201194,Suresh Rao,34,Bengaluru,Term Life,2025-03-07,Lapsed,10031.32,135653.02,No Claim,0.0,788.45,Agent,UPI
CUST101195,POL201195,Ravi Rao,43,Hyderabad,Life,2022-09-16,Active,27762.52,301045.34,No Claim,0.0,1359.02,Agent,UPI
CUST101196,POL201196,Amit Patel,31,Jaipur,Life,2022-05-31,Cancelled,36795.96,946562.84,No Claim,0.0,3859.16,Broker,UPI
CUST101197,POL201197,Santhosh Gupta,36,Delhi,Annuity,2024-10-05,Active,52616.58,1560922.35,No Claim,0.0,5204.88,Agent,Credit Card
CUST101198,POL201198,Vijay Reddy,46,Ahmedabad,Health,2023-04-23,Expired,16100.99,433967.02,No Claim,0.0,1644.57,Online,Bank Transfer
CUST101199,POL201199,Santhosh Mehta,41,Kolkata,Annuity,2025-01-09,Active,50638.71,1281624.29,No Claim,0.0,6061.33,Branch,Credit Card
CUST101200,POL201200,Kavya Rao,28,Pune,Health,2021-12-16,Active,28663.8,564287.82,No Claim,0.0,1458.82,Partner,Cash
CUST101201,POL201201,Neha Nair,60,Bengaluru,Health,2025-06-19,Active,16116.12,425178.97,No Claim,0.0,1893.2,Branch,Bank Transfer
CUST101202,POL201202,Santhosh Verma,55,Mumbai,Travel,2025-08-15,Active,9818.97,193932.87,No Claim,0.0,500.0,Agent,Cash
CUST101203,POL201203,Kavya Das,57,Jaipur,Home,2023-04-03,Active,23644.31,356662.5,No Claim,0.0,687.24,Partner,UPI
CUST101204,POL201204,Pooja Rao,63,Kolkata,Home,2024-03-06,Active,12635.81,163958.57,No Claim,0.0,500.0,Online,Debit Card
CUST101205,POL201205,Anjali Pillai,33,Hyderabad,Auto,2023-01-29,Expired,12844.09,163762.52,No Claim,0.0,557.81,Online,Bank Transfer
CUST101206,POL201206,Kavya Rao,30,Pune,Term Life,2023-06-18,Active,29059.0,524085.63,No Claim,0.0,1489.47,Agent,Credit Card
CUST101207,POL201207,Amit Patel,24,Ahmedabad,Health,2021-08-31,Active,12653.8,278939.01,Approved,13965.9,644.28,Partner,Auto Debit
CUST101208,POL201208,Karthik Verma,60,Ahmedabad,Auto,2022-06-27,Expired,28678.31,325350.74,No Claim,0.0,3240.45,Online,Cash
CUST101209,POL201209,Arun Iyer,40,Ahmedabad,Life,2023-11-30,Active,22059.73,182380.74,No Claim,0.0,1131.83,Partner,UPI
CUST101210,POL201210,Sneha Kumar,47,Ahmedabad,Home,2021-08-17,Active,15479.15,131594.17,No Claim,0.0,1330.08,Agent,UPI
CUST101211,POL201211,Arun Patel,33,Coimbatore,Health,2022-07-02,Lapsed,19562.11,289161.94,No Claim,0.0,2318.82,Online,UPI
CUST101212,POL201212,Meena Menon,54,Pune,Health,2023-07-09,Active,15819.74,377387.0,Denied,13115.29,781.4,Agent,Auto Debit
CUST101213,POL201213,Santhosh Das,57,Coimbatore,Auto,2024-05-31,Active,16879.04,136441.64,No Claim,0.0,1983.82,Online,UPI
CUST101214,POL201214,Aishwarya Verma,40,Hyderabad,Life,2021-01-06,Lapsed,32008.83,585166.01,No Claim,0.0,3081.33,Broker,Bank Transfer
CUST101215,POL201215,Sneha Patel,66,Jaipur,Life,2024-09-07,Active,18289.87,265982.46,Under Review,88081.61,1851.86,Agent,UPI
CUST101216,POL201216,Amit Das,28,Hyderabad,Home,2022-04-13,Active,21601.43,607146.35,No Claim,0.0,1660.48,Agent,Debit Card
CUST101217,POL201217,Kavya Das,29,Mumbai,Auto,2025-10-22,Cancelled,25747.55,749049.74,No Claim,0.0,2517.14,Branch,UPI
CUST101218,POL201218,Pooja Das,37,Coimbatore,Term Life,2021-03-16,Active,25690.14,430878.48,No Claim,0.0,2080.92,Agent,Debit Card
CUST101219,POL201219,Neha Verma,38,Chennai,Home,2021-01-04,Active,19576.4,577507.58,No Claim,0.0,1340.55,Online,Credit Card
CUST101220,POL201220,Vijay Singh,34,Bengaluru,Life,2022-10-08,Active,29422.08,863926.41,No Claim,0.0,3101.62,Agent,Bank Transfer
CUST101221,POL201221,Pooja Verma,67,Pune,Home,2021-04-28,Active,22006.45,454958.55,No Claim,0.0,2246.29,Broker,Credit Card
CUST101222,POL201222,Priya Iyer,54,Chennai,Life,2023-05-31,Active,41636.95,686158.13,Approved,187381.13,2481.39,Agent,Auto Debit
CUST101223,POL201223,Ravi Pillai,56,Jaipur,Term Life,2025-06-18,Active,15552.05,160543.16,Approved,16590.65,500.0,Broker,Bank Transfer
CUST101224,POL201224,Naveen Patel,64,Ahmedabad,Annuity,2022-05-19,Active,37766.58,762088.2,Under Review,119357.85,4252.71,Branch,Auto Debit
CUST101225,POL201225,Divya Nair,47,Bengaluru,Auto,2023-08-05,Lapsed,13918.66,366996.37,No Claim,0.0,1367.3,Agent,UPI
CUST101226,POL201226,Kavya Joshi,40,Bengaluru,Home,2022-07-28,Active,12470.54,208371.7,No Claim,0.0,1319.12,Agent,UPI
CUST101227,POL201227,Amit Mehta,46,Ahmedabad,Health,2025-01-04,Active,17882.68,341859.37,No Claim,0.0,500.0,Partner,Debit Card
CUST101228,POL201228,Karthik Joshi,50,Ahmedabad,Auto,2021-07-13,Active,26273.55,440436.53,No Claim,0.0,2821.96,Online,Auto Debit
CUST101229,POL201229,Priya Reddy,41,Chennai,Term Life,2023-04-27,Active,14866.15,349050.5,Pending,45812.97,994.38,Agent,UPI
CUST101230,POL201230,Vijay Iyer,29,Delhi,Life,2022-12-16,Cancelled,32226.47,648353.5,Denied,138669.92,3578.33,Agent,UPI
CUST101231,POL201231,Naveen Verma,62,Bengaluru,Health,2024-11-16,Active,27303.56,527169.59,No Claim,0.0,2435.83,Agent,Bank Transfer
CUST101232,POL201232,Rahul Patel,60,Chennai,Auto,2023-11-16,Expired,24644.72,315202.97,Denied,47929.04,1541.9,Online,Debit Card
CUST101233,POL201233,Kavya Iyer,44,Hyderabad,Travel,2024-12-29,Active,3782.4,79611.46,No Claim,0.0,500.0,Online,Bank Transfer
CUST101234,POL201234,Kavya Nair,66,Hyderabad,Health,2021-06-22,Active,23613.09,445897.19,No Claim,0.0,1789.01,Broker,Bank Transfer
CUST101235,POL201235,Aishwarya Das,52,Coimbatore,Term Life,2024-08-16,Active,15693.65,367977.47,No Claim,0.0,1426.43,Broker,Credit Card
CUST101236,POL201236,Vijay Patel,67,Jaipur,Life,2025-07-27,Active,41086.4,900226.15,Pending,22181.55,4536.18,Online,Bank Transfer
CUST101237,POL201237,Manoj Das,49,Coimbatore,Health,2021-11-22,Active,12989.33,187886.64,No Claim,0.0,1409.74,Agent,Auto Debit
CUST101238,POL201238,Aishwarya Mehta,63,Chennai,Travel,2024-12-04,Active,5055.01,110489.42,No Claim,0.0,500.0,Broker,Auto Debit
CUST101239,POL201239,Swathi Nair,43,Bengaluru,Health,2024-02-16,Active,19741.36,489745.83,No Claim,0.0,543.01,Online,UPI
